ID,plug,species,tank,treatment,chim,size,dose,days,disease,surv,area,perc_left,rate,prev
CN47,A2,Cnat,control,control,chimera,medium,2,26,0,1,1.784,,,
CN48,A2,Cnat,control,control,chimera,medium,2,26,0,1,1.814,,,
CN49,A2,Cnat,control,control,chimera,medium,2,26,0,1,1.907,,,
CN50,A2,Cnat,control,control,chimera,medium,2,26,0,1,1.917,,,
CN51,A2,Cnat,control,control,chimera,medium,2,26,0,1,2.036,,,
CN52,A2,Cnat,control,control,chimera,medium,2,26,0,1,2.385,,,
CN53,A2,Cnat,control,control,chimera,medium,2,26,0,1,2.443,,,
CN54,A2,Cnat,control,control,solitary,medium,2,26,0,1,2.658,,,
CN55,A2,Cnat,control,control,chimera,medium,2,26,0,1,2.802,,,
CN56,A2,Cnat,control,control,chimera,medium,2,26,0,1,2.84,,,
CN57,A2,Cnat,control,control,chimera,medium,2,26,0,1,3.128,,,
CN58,A2,Cnat,control,control,chimera,medium,2,26,0,1,3.58,,,
CN59,A2,Cnat,control,control,chimera,medium,2,26,0,1,3.752,,,
CN60,A2,Cnat,control,control,chimera,medium,2,26,0,1,4.693,,,
CN61,A2,Cnat,control,control,chimera,large,2,26,0,1,5.161,,,
CN62,A2,Cnat,control,control,chimera,large,2,26,0,1,5.239,,,
CN63,A2,Cnat,control,control,chimera,large,2,26,0,1,5.993,,,
CN64,A2,Cnat,control,control,solitary,large,2,26,0,1,6.275,,,
CN65,A2,Cnat,control,control,chimera,large,2,26,0,1,6.923,,,
CN66,A2,Cnat,control,control,chimera,large,2,26,0,1,8.309,,,
CN67,A2,Cnat,control,control,solitary,large,2,26,0,1,8.337,,,
CN68,A3,Cnat,control,control,solitary,small,2,26,0,1,0.67,,,
CN69,A4,Cnat,control,control,chimera,small,2,26,0,1,0.903,,,
CN70,A4,Cnat,control,control,chimera,medium,2,26,0,1,1.12,,,
CN71,A5,Cnat,control,control,solitary,small,2,26,0,1,0.791,,,
CN72,A5,Cnat,control,control,chimera,medium,2,26,0,1,1.715,,,
CN73,A5,Cnat,control,control,chimera,medium,2,26,0,1,1.831,,,
CN74,A5,Cnat,control,control,chimera,medium,2,26,0,1,1.956,,,
CN75,A5,Cnat,control,control,chimera,large,2,26,0,1,5.59,,,
CN76,A6,Cnat,control,control,solitary,small,2,26,0,1,0.836,,,
CN77,A6,Cnat,control,control,solitary,small,2,26,0,1,0.996,,,
CN78,A6,Cnat,control,control,solitary,small,2,26,0,1,0.431,,,
CN79,A7,Cnat,control,control,solitary,small,2,26,0,1,0.467,,,
CN80,A7,Cnat,control,control,solitary,small,2,26,0,1,0.679,,,
CN81,A7,Cnat,control,control,solitary,small,2,26,0,1,0.77,,,
CN82,A7,Cnat,control,control,solitary,small,2,26,0,1,0.785,,,
CN83,A7,Cnat,control,control,solitary,small,2,26,0,1,0.867,,,
CN84,A7,Cnat,control,control,solitary,small,2,26,0,1,0.907,,,
CN85,A8,Cnat,control,control,solitary,small,2,26,0,0,0.496,0,,0
CN86,A8,Cnat,control,control,solitary,small,2,26,0,0,0.541,0,,0
CN87,A9,Cnat,control,control,solitary,small,2,26,0,1,0.512,,,
CN88,B1,Cnat,disease1,disease,chimera,small,2,26,0,0,0.421,0,,0
CN89,B1,Cnat,disease1,disease,chimera,small,2,26,0,0,0.433,0,,0
CN90,B1,Cnat,disease1,disease,chimera,small,2,26,0,0,0.683,0,,0
CN91,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.401,0,,
CN92,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.562,0,,
CN93,B1,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.785,0,,0
CN94,B1,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.846,0,,0
CN95,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.882,0,,
CN96,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.952,0,,0
CN97,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.996,0,,
CN98,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.087,0,,0
CN99,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.158,0,,0
CN100,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.196,0,,0
CN101,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.316,0,,0
CN102,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.324,0,,
CN103,B1,Cnat,disease1,disease,solitary,medium,2,26,0,0,2.61,0,,0
CN104,B1,Cnat,disease1,disease,solitary,medium,2,26,0,0,2.755,0,,0
CN105,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.002,0,,
CN106,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.094,0,,
CN107,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.347,0,,0
CN108,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.375,0,,
CN109,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.578,0,,0
CN110,B1,Cnat,disease1,disease,chimera,medium,2,26,0,0,4.967,0,,0
CN111,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,5.132,0,,
CN112,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,5.149,0,,
CN113,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,5.836,0,,0
CN114,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,5.978,0,10,20
CN115,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,6.641,0,,
CN116,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,7.03,0,,0
CN117,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,7.066,0,,
CN118,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,7.895,0,,
CN119,B1,Cnat,disease1,disease,chimera,large,2,26,0,0,10.144,0,32.5,65
CN120,B1,Cnat,disease1,disease,solitary,large,2,26,0,0,12.606,0,,0
CN121,B10,Cnat,disease1,disease,chimera,small,2,26,0,0,0.405,0,,0
CN122,B10,Cnat,disease1,disease,chimera,small,2,26,0,0,0.523,0,,0
CN123,B10,Cnat,disease1,disease,solitary,small,2,26,0,0,0.573,0,,0
CN124,B10,Cnat,disease1,disease,solitary,small,2,26,0,0,0.657,0,,0
CN125,B11,Cnat,disease1,disease,chimera,small,2,26,0,0,0.28,0,,0
CN126,B11,Cnat,disease1,disease,chimera,small,2,26,0,0,0.31,0,,0
CN127,B11,Cnat,disease1,disease,solitary,small,2,26,0,0,0.336,0,,0
CN128,B11,Cnat,disease1,disease,solitary,small,2,26,0,0,0.46,0,,0
CN129,B11,Cnat,disease1,disease,chimera,small,2,26,0,0,0.594,0,,0
CN130,B11,Cnat,disease1,disease,chimera,small,2,26,0,0,0.776,0,,0
CN131,B11,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.316,0,,0
CN132,B2,Cnat,disease1,disease,chimera,small,2,26,0,0,0.297,0,,0
CN133,B2,Cnat,disease1,disease,solitary,small,2,26,0,0,0.595,0,,0
CN134,B2,Cnat,disease1,disease,chimera,small,2,26,0,0,0.813,0,,0
CN135,B2,Cnat,disease1,disease,chimera,small,2,26,0,0,0.875,0,,0
CN136,B2,Cnat,disease1,disease,chimera,small,2,26,0,0,1.078,0,,0
CN137,B2,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.185,0,,0
CN138,B2,Cnat,disease1,disease,chimera,small,2,26,0,0,1.207,0,,0
CN139,B2,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.847,0,,0
CN140,B2,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.181,0,,
CN141,B2,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.222,0,,
CN142,B2,Cnat,disease1,disease,chimera,medium,2,26,0,0,3.883,0,,
CN143,B2,Cnat,disease1,disease,solitary,medium,2,26,0,0,4.395,0,,0
CN144,B2,Cnat,disease1,disease,chimera,medium,2,26,0,0,4.615,0,,0
CN145,B2,Cnat,disease1,disease,chimera,large,2,26,0,0,5.639,0,45,90
CN146,B2,Cnat,disease1,disease,chimera,large,2,26,0,0,5.841,0,42.5,85
CN147,B2,Cnat,disease1,disease,chimera,large,2,26,0,0,7.149,0,,0
CN148,B2,Cnat,disease1,disease,solitary,large,2,26,0,0,12.747,0,,0
CN149,B2,Cnat,disease1,disease,chimera,large,2,26,0,0,15.12,0,,
CN150,B3,Cnat,disease1,disease,solitary,small,2,26,0,0,0.529,0,,0
CN151,B3,Cnat,disease1,disease,solitary,small,2,26,0,0,0.574,0,,0
CN152,B3,Cnat,disease1,disease,solitary,small,2,26,0,0,0.655,0,,0
CN153,B3,Cnat,disease1,disease,chimera,small,2,26,0,0,0.708,0,,0
CN154,B3,Cnat,disease1,disease,chimera,small,2,26,0,0,0.794,0,,0
CN155,B3,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.452,0,,0
CN156,B3,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.097,0,,
CN157,B3,Cnat,disease1,disease,chimera,medium,2,26,0,0,2.511,0,,
CN158,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.414,0,,0
CN159,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.501,0,,0
CN160,B5,Cnat,disease1,disease,solitary,small,2,26,0,0,0.539,0,,0
CN161,B5,Cnat,disease1,disease,solitary,small,2,26,0,0,0.543,0,,0
CN162,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.562,0,,0
CN163,B5,Cnat,disease1,disease,solitary,small,2,26,0,0,0.653,0,,0
CN164,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.663,0,,0
CN165,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.686,0,,0
CN166,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.7,0,,0
CN167,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.863,0,,0
CN168,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.87,0,,0
CN169,B5,Cnat,disease1,disease,chimera,small,2,26,0,0,0.931,0,,0
CN170,B5,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.384,0,,
CN171,B6,Cnat,disease1,disease,solitary,small,2,26,0,0,0.743,0,,0
CN172,B6,Cnat,disease1,disease,solitary,small,2,26,0,0,0.917,0,,0
CN173,B6,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.239,0,,0
CN174,B7,Cnat,disease1,disease,solitary,small,2,26,0,0,0.632,0,,0
CN175,B7,Cnat,disease1,disease,solitary,small,2,26,0,0,0.793,0,,0
CN176,B7,Cnat,disease1,disease,solitary,small,2,26,0,0,0.856,0,,0
CN177,B8,Cnat,disease1,disease,solitary,small,2,26,0,0,0.473,0,,0
CN178,B8,Cnat,disease1,disease,chimera,small,2,26,0,0,0.516,0,,0
CN179,B8,Cnat,disease1,disease,chimera,small,2,26,0,0,0.588,0,,0
CN180,B8,Cnat,disease1,disease,chimera,small,2,26,0,0,0.608,0,,0
CN181,B8,Cnat,disease1,disease,chimera,small,2,26,0,0,0.696,0,,0
CN182,B8,Cnat,disease1,disease,chimera,small,2,26,0,0,0.872,0,,0
CN183,B8,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.073,0,,0
CN184,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.234,0,,0
CN185,B8,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.251,0,,0
CN186,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.295,0,,0
CN187,B8,Cnat,disease1,disease,solitary,medium,2,26,0,0,1.301,0,,0
CN188,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.453,0,,0
CN189,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.491,0,,0
CN190,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.64,0,,0
CN191,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.801,0,,0
CN192,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,1.874,0,,0
CN193,B8,Cnat,disease1,disease,chimera,medium,2,26,0,0,4.897,0,,0
CN194,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.21,0,,0
CN195,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.239,0,,0
CN196,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.292,0,,0
CN197,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.344,0,,0
CN198,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.37,0,,0
CN199,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.379,0,,0
CN200,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.394,0,,0
CN201,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.446,0,,0
CN202,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.472,0,,0
CN203,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.473,0,,0
CN204,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.476,0,,0
CN205,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.5,0,,0
CN206,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.529,0,,0
CN207,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.625,0,,0
CN208,B9,Cnat,disease1,disease,chimera,small,2,26,0,0,0.721,0,,0
CN209,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.728,0,,0
CN210,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.752,0,,0
CN211,B9,Cnat,disease1,disease,solitary,small,2,26,0,0,0.955,0,,0
CN212,C1,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.709,0,,0
CN213,C1,Cnat,disease2,disease,chimera,small,2,26,0,0,0.572,0,15,30
CN214,C1,Cnat,disease2,disease,solitary,small,2,26,0,0,0.648,0,,0
CN215,C1,Cnat,disease2,disease,solitary,small,2,26,0,0,0.796,0,,0
CN216,C1,Cnat,disease2,disease,chimera,small,2,26,0,0,0.884,0,,0
CN217,C1,Cnat,disease2,disease,chimera,small,2,26,0,0,0.905,0,,0
CN218,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.143,0,,0
CN219,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.394,0,,0
CN220,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.592,0,,0
CN221,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.682,0,,
CN222,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.113,0,,0
CN223,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.147,0,,
CN224,C1,Cnat,disease2,disease,solitary,medium,2,26,0,0,2.161,0,,0
CN225,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.277,0,30,60
CN226,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.374,0,,0
CN227,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.66,0,17.5,35
CN228,C1,Cnat,disease2,disease,solitary,medium,2,26,0,0,2.703,0,,0
CN229,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.803,0,,0
CN230,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.811,0,,0
CN231,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.85,0,,0
CN232,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.85,0,45,90
CN233,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.98,0,37.5,75
CN234,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,5.004,0,,0
CN235,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,3.065,0,,
CN236,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,3.093,0,,
CN237,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,3.15,0,,0
CN238,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,3.47,0,,0
CN239,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,3.644,0,,0
CN240,C1,Cnat,disease2,disease,chimera,medium,2,26,0,0,3.669,0,,
CN241,C1,Cnat,disease2,disease,solitary,medium,2,26,0,0,4.32,0,,0
CN242,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,6.345,0,,0
CN243,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,5.113,0,,
CN244,C1,Cnat,disease2,disease,solitary,large,2,26,0,0,5.345,0,,0
CN245,C1,Cnat,disease2,disease,solitary,large,2,26,0,0,5.631,0,,0
CN246,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,6.042,0,,
CN247,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,6.301,0,,
CN248,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,6.981,0,,0
CN249,C1,Cnat,disease2,disease,chimera,large,2,26,0,0,7.112,0,,
CN250,C1,Cnat,disease2,disease,solitary,small,2,26,0,0,0.918,0,,0
CN251,C10,Cnat,disease2,disease,solitary,small,2,26,0,0,0.386,0,,0
CN252,C2,Cnat,disease2,disease,solitary,small,2,26,0,0,0.89,0,,0
CN253,C2,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.088,0,,0
CN254,C2,Cnat,disease2,disease,solitary,medium,2,26,0,0,2.608,0,,0
CN255,C2,Cnat,disease2,disease,solitary,medium,2,26,0,0,2.738,0,,0
CN256,C2,Cnat,disease2,disease,solitary,large,2,26,0,0,5.473,0,,0
CN257,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.295,0,,0
CN258,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.331,0,,0
CN259,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.343,0,,0
CN260,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.417,0,,0
CN261,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.553,0,,0
CN262,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.584,0,,0
CN263,C3,Cnat,disease2,disease,chimera,small,2,26,0,0,0.598,0,,0
CN264,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.665,0,,0
CN265,C3,Cnat,disease2,disease,chimera,small,2,26,0,0,0.678,0,,0
CN266,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.722,0,,0
CN267,C3,Cnat,disease2,disease,chimera,small,2,26,0,0,0.871,0,,0
CN268,C3,Cnat,disease2,disease,chimera,small,2,26,0,0,0.92,0,,0
CN269,C3,Cnat,disease2,disease,solitary,small,2,26,0,0,0.966,0,,0
CN270,C3,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.108,0,,0
CN271,C3,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.267,0,,0
CN272,C3,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.547,0,,0
CN273,C3,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.564,0,,0
CN274,C3,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.689,0,,0
CN275,C3,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.839,0,,0
CN276,C3,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.086,0,,0
CN277,C3,Cnat,disease2,disease,chimera,medium,2,26,0,0,2.583,0,,0
CN278,C4,Cnat,disease2,disease,solitary,small,2,26,0,0,0.95,0,,0
CN279,C5,Cnat,disease2,disease,solitary,large,2,26,0,0,9.611,0,,0
CN280,C6,Cnat,disease2,disease,chimera,small,2,26,0,0,0.266,0,,0
CN281,C6,Cnat,disease2,disease,solitary,small,2,26,0,0,0.437,0,,0
CN282,C6,Cnat,disease2,disease,solitary,small,2,26,0,0,0.468,0,,0
CN283,C6,Cnat,disease2,disease,chimera,small,2,26,0,0,0.481,0,,0
CN284,C6,Cnat,disease2,disease,chimera,small,2,26,0,0,0.536,0,,0
CN285,C6,Cnat,disease2,disease,chimera,small,2,26,0,0,0.552,0,,0
CN286,C6,Cnat,disease2,disease,chimera,small,2,26,0,0,0.602,0,,0
CN287,C6,Cnat,disease2,disease,solitary,small,2,26,0,0,0.659,0,,0
CN288,C6,Cnat,disease2,disease,solitary,small,2,26,0,0,0.872,0,,0
CN289,C6,Cnat,disease2,disease,solitary,small,2,26,0,0,0.878,0,,0
CN290,C6,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.807,0,,0
CN291,C7,Cnat,disease2,disease,solitary,small,2,26,0,0,0.497,0,,0
CN292,C7,Cnat,disease2,disease,solitary,small,2,26,0,0,0.586,0,,0
CN293,C8,Cnat,disease2,disease,solitary,small,2,26,0,0,0.271,0,,0
CN294,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.293,0,,0
CN295,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.405,0,,0
CN296,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.438,0,,0
CN297,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.441,0,,0
CN298,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.489,0,,0
CN299,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.571,0,,0
CN300,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.6,0,,0
CN301,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.678,0,,0
CN302,C8,Cnat,disease2,disease,solitary,small,2,26,0,0,0.775,0,,0
CN303,C8,Cnat,disease2,disease,solitary,small,2,26,0,0,0.978,0,,0
CN304,C8,Cnat,disease2,disease,chimera,small,2,26,0,0,0.981,0,,0
CN305,C8,Cnat,disease2,disease,solitary,small,2,26,0,0,0.988,0,,0
CN306,C8,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.078,0,,0
CN307,C8,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.148,0,,0
CN308,C8,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.217,0,,0
CN309,C8,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.266,0,,0
CN310,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.26,0,,0
CN311,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.221,0,,0
CN312,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.274,0,,0
CN313,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.276,0,,0
CN314,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.28,0,,0
CN315,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.305,0,,0
CN316,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.318,0,,0
CN317,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.377,0,,0
CN318,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.377,0,,0
CN319,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.38,0,,0
CN320,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.41,0,,0
CN321,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.425,0,,0
CN322,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.455,0,,0
CN323,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.471,0,,0
CN324,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.473,0,,0
CN325,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.49,0,,0
CN326,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.503,0,,0
CN327,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.503,0,,0
CN328,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.529,0,,0
CN329,C9,Cnat,disease2,disease,chimera,small,2,26,0,0,0.584,0,,0
CN330,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.661,0,,0
CN331,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.705,0,,0
CN332,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.772,0,,0
CN333,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.794,0,,0
CN334,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.857,0,,0
CN335,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.881,0,,0
CN336,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.893,0,,0
CN337,C9,Cnat,disease2,disease,solitary,small,2,26,0,0,0.912,0,,0
CN338,C9,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.099,0,,0
CN339,C9,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.168,0,,0
CN340,C9,Cnat,disease2,disease,solitary,medium,2,26,0,0,1.219,0,,0
CN341,C9,Cnat,disease2,disease,chimera,medium,2,26,0,0,1.443,0,,0
CN342,D1,Cnat,disease3,disease,chimera,small,2,26,0,0,0.486,0,,0
CN343,D1,Cnat,disease3,disease,chimera,small,2,26,0,0,0.508,0,,0
CN344,D1,Cnat,disease3,disease,chimera,small,2,26,0,0,0.514,0,,0
CN345,D1,Cnat,disease3,disease,chimera,small,2,26,0,0,0.591,0,,0
CN346,D1,Cnat,disease3,disease,chimera,small,2,26,0,0,0.602,0,,0
CN347,D1,Cnat,disease3,disease,solitary,small,2,26,0,0,0.998,0,,0
CN348,D1,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.195,0,,0
CN349,D1,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.724,0,,
CN350,D1,Cnat,disease3,disease,solitary,medium,2,26,0,0,3.485,0,,0
CN351,D1,Cnat,disease3,disease,chimera,medium,2,26,0,0,3.806,0,10,20
CN352,D1,Cnat,disease3,disease,solitary,large,2,26,0,0,5.104,0,,0
CN353,D10,Cnat,disease3,disease,solitary,medium,2,26,0,0,1.872,0,,0
CN354,D2,Cnat,disease3,disease,solitary,small,2,26,0,0,0.348,0,,0
CN355,D2,Cnat,disease3,disease,solitary,small,2,26,0,0,0.527,0,,0
CN356,D2,Cnat,disease3,disease,solitary,small,2,26,0,0,0.601,0,,0
CN357,D2,Cnat,disease3,disease,chimera,small,2,26,0,0,0.61,0,,0
CN358,D2,Cnat,disease3,disease,solitary,small,2,26,0,0,0.718,0,,0
CN359,D2,Cnat,disease3,disease,chimera,small,2,26,0,0,0.915,0,,0
CN360,D2,Cnat,disease3,disease,chimera,small,2,26,0,0,1.043,0,2.5,5
CN361,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.155,0,12.5,25
CN362,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.19,0,,0
CN363,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.25,0,22.5,45
CN364,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.334,0,,0
CN365,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.422,0,,
CN366,D2,Cnat,disease3,disease,solitary,medium,2,26,0,0,1.613,0,,0
CN367,D2,Cnat,disease3,disease,solitary,medium,2,26,0,0,1.616,0,,0
CN368,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.67,0,,
CN369,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.862,0,,
CN370,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.964,0,,0
CN371,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,1.991,0,,
CN372,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,2.079,0,,
CN373,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,2.124,0,,0
CN374,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,2.236,0,,0
CN375,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,2.474,0,,0
CN376,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,2.569,0,20,40
CN377,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,2.758,0,,
CN378,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,3.222,0,,0
CN379,D2,Cnat,disease3,disease,solitary,medium,2,26,0,0,3.355,0,,0
CN380,D2,Cnat,disease3,disease,chimera,medium,2,26,0,0,3.363,0,,
